3.400000000000000000e+01 2.047377777099609375e+01 1.046065330505371094e+01 5.109293460845947266e-01 1.046062755584716797e+01 5.109280347824096680e-01 1.000000776629761390e-10 9.900000095367431641e-01 1.000000013351431960e-10 1.000000013351431960e-10 1.000000013351431960e-10 1.000000013351431960e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
3.500000000000000000e+01 1.233686733245849609e+01 1.149563121795654297e+01 9.318112134933471680e-01 1.149562168121337891e+01 9.318104386329650879e-01 1.000000013351431960e-10 9.900000095367431641e-01 1.000000013351431960e-10 1.000000013351431960e-10 1.000000013351431960e-10 1.000000013351431960e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
3.600000000000000000e+01 2.722865295410156250e+01 1.693920326232910156e+01 6.221094727516174316e-01 1.693906211853027344e+01 6.221042871475219727e-01 1.000000013351431960e-10 9.900000095367431641e-01 1.000000013351431960e-10 1.000000013351431960e-10 1.000000013351431960e-10 1.000000013351431960e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
3.700000000000000000e+01 1.939800643920898438e+01 1.368885612487792969e+01 7.056836485862731934e-01 1.368884944915771484e+01 7.056832909584045410e-01 1.000001817463846976e-10 9.900000095367431641e-01 1.000000013351431960e-10 1.000000013351431960e-10 1.000000082740370999e-10 1.000000013351431960e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
3.800000000000000000e+01 1.543708801269531250e+01 1.111378002166748047e+01 7.199401855468750000e-01 1.111386108398437500e+01 7.199454307556152344e-01 1.000006258355945477e-10 9.900000095367431641e-01 1.000000013351431960e-10 1.000000013351431960e-10 1.000000013351431960e-10 1.000000013351431960e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
3.900000000000000000e+01 1.776905059814453125e+01 1.387771701812744141e+01 7.810049653053283691e-01 1.387768268585205078e+01 7.810030579566955566e-01 1.000000013351431960e-10 9.900000095367431641e-01 1.000000013351431960e-10 1.000000013351431960e-10 1.000000013351431960e-10 1.000000082740370999e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
4.000000000000000000e+01 1.932905960083007812e+01 1.470630359649658203e+01 7.608390450477600098e-01 1.470629215240478516e+01 7.608384490013122559e-01 1.000000360296127155e-10 9.900000095367431641e-01 1.000000082740370999e-10 1.000003344020505835e-10 1.000000013351431960e-10 1.000000013351431960e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
4.100000000000000000e+01 1.496890068054199219e+01 1.488402748107910156e+01 9.943300485610961914e-01 1.488396835327148438e+01 9.943260550498962402e-01 1.000000013351431960e-10 9.900000095367431641e-01 1.000000013351431960e-10 1.000000013351431960e-10 1.000000013351431960e-10 1.000000013351431960e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
4.200000000000000000e+01 1.465678024291992188e+01 1.273041629791259766e+01 8.685684204101562500e-01 1.273037147521972656e+01 8.685653805732727051e-01 1.000001886852786015e-10 9.900000095367431641e-01 1.000000152129310038e-10 1.000002788908993523e-10 1.000002788908993523e-10 1.000000013351431960e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
4.300000000000000000e+01 1.483508682250976562e+01 1.236206912994384766e+01 8.332993984222412109e-01 1.236202430725097656e+01 8.332964181900024414e-01 1.000000013351431960e-10 9.900000095367431641e-01 1.000000013351431960e-10 1.000000013351431960e-10 1.000000013351431960e-10 1.000000013351431960e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
4.400000000000000000e+01 1.231903934478759766e+01 1.109099197387695312e+01 9.003130793571472168e-01 1.109091949462890625e+01 9.003071784973144531e-01 1.000000013351431960e-10 9.900000095367431641e-01 1.000000013351431960e-10 1.000000013351431960e-10 1.000000013351431960e-10 1.000000013351431960e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
4.500000000000000000e+01 2.087195396423339844e+01 1.373489284515380859e+01 6.580549478530883789e-01 1.373487186431884766e+01 6.580539345741271973e-01 1.000000013351431960e-10 9.900000095367431641e-01 1.000002719520054484e-10 1.000000013351431960e-10 1.000000013351431960e-10 1.000000013351431960e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
4.600000000000000000e+01 1.699855804443359375e+01 1.699856185913085938e+01 1.000000238418579102e+00 1.699855804443359375e+01 1.000000000000000000e+00 1.000000013351431960e-10 9.900000095367431641e-01 1.000000013351431960e-10 1.000000013351431960e-10 1.000000013351431960e-10 1.000000013351431960e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
4.700000000000000000e+01 1.440778541564941406e+01 1.440779399871826172e+01 1.000000596046447754e+00 1.440778541564941406e+01 1.000000000000000000e+00 1.000000429685066194e-10 9.900000095367431641e-01 1.000000152129310038e-10 1.000000013351431960e-10 1.000000082740370999e-10 1.000000013351431960e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
4.800000000000000000e+01 1.749914932250976562e+01 1.598197555541992188e+01 9.133001565933227539e-01 1.598196506500244141e+01 9.132995605468750000e-01 1.000000082740370999e-10 9.900000095367431641e-01 1.000000013351431960e-10 1.000000013351431960e-10 1.000000013351431960e-10 1.000000013351431960e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
4.900000000000000000e+01 1.417651939392089844e+01 1.347532081604003906e+01 9.505380392074584961e-01 1.347530555725097656e+01 9.505369663238525391e-01 1.000000082740370999e-10 9.900000095367431641e-01 1.000000013351431960e-10 1.000000013351431960e-10 1.000000013351431960e-10 1.000000013351431960e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
5.000000000000000000e+01 2.121092033386230469e+01 1.161791896820068359e+01 5.477328896522521973e-01 1.161803817749023438e+01 5.477385520935058594e-01 1.000000013351431960e-10 9.900000095367431641e-01 1.000002095019603132e-10 1.000000013351431960e-10 1.000000013351431960e-10 1.000000013351431960e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
5.100000000000000000e+01 1.222933864593505859e+01 1.013894939422607422e+01 8.290677070617675781e-01 1.013894653320312500e+01 8.290674686431884766e-01 1.000000082740370999e-10 9.900000095367431641e-01 1.000000013351431960e-10 1.000000013351431960e-10 1.000000152129310038e-10 1.000000013351431960e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
5.200000000000000000e+01 1.648361206054687500e+01 1.648363113403320312e+01 1.000001192092895508e+00 1.648361206054687500e+01 1.000000000000000000e+00 1.000000013351431960e-10 9.900000095367431641e-01 1.000000013351431960e-10 1.000000013351431960e-10 1.000000013351431960e-10 1.000000013351431960e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
5.300000000000000000e+01 1.482286262512207031e+01 1.106137084960937500e+01 7.462371587753295898e-01 1.106136512756347656e+01 7.462367415428161621e-01 1.000000915407639468e-10 9.900000095367431641e-01 1.000000221518249077e-10 1.000000013351431960e-10 1.000000290907188116e-10 1.000000429685066194e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
5.400000000000000000e+01 1.513767433166503906e+01 1.085352516174316406e+01 7.169876098632812500e-01 1.085350131988525391e+01 7.169860601425170898e-01 1.000737756551295377e-10 9.900000095367431641e-01 1.000619587188111836e-10 1.000013891139239774e-10 1.000018956531789627e-10 1.000013752361361696e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
5.500000000000000000e+01 1.717125701904296875e+01 1.717135810852050781e+01 1.000005841255187988e+00 1.717125701904296875e+01 1.000000000000000000e+00 1.000000013351431960e-10 9.900000095367431641e-01 1.000000013351431960e-10 1.000000013351431960e-10 1.000000013351431960e-10 1.000000013351431960e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
