6.600000000000000000e+01 1.398362000000000016e+01 1.398362022553075157e+01 1.000000016128209435e+00 7.680000000000000000e+02 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10
6.700000000000000000e+01 1.733687000000000111e+01 1.575192471457613586e+01 9.085795022155749301e-01 6.400000000000000000e+01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 3.300000000000000155e-01 1.000000000000000036e-10 1.000000000000000036e-10
6.800000000000000000e+01 1.829017299999999935e+01 1.829017265919992141e+01 9.999999813670391591e-01 7.680000000000000000e+02 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10
6.900000000000000000e+01 1.467912399999999984e+01 1.372630898987715753e+01 9.350904720116239854e-01 4.800000000000000000e+01 1.000000000000000036e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
7.000000000000000000e+01 1.634288499999999900e+01 1.575793120694774174e+01 9.642074338128024946e-01 2.000000000000000000e+00 6.600000000000000311e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
7.100000000000000000e+01 1.995570299999999975e+01 1.995570321634460242e+01 1.000000010841241904e+00 7.680000000000000000e+02 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10
7.200000000000000000e+01 2.133887899999999860e+01 2.075391651077898203e+01 9.725870094103342689e-01 2.000000000000000000e+00 6.600000000000000311e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
7.300000000000000000e+01 1.467274100000000026e+01 1.408780587204716461e+01 9.601345700879723166e-01 2.048000000000000000e+03 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 6.600000000000000311e-01
7.400000000000000000e+01 1.868802499999999966e+01 1.810306388773241792e+01 9.686986124928887998e-01 2.048000000000000000e+03 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 6.600000000000000311e-01
7.500000000000000000e+01 2.279368900000000053e+01 2.279368879365161504e+01 9.999999909471264381e-01 7.680000000000000000e+02 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10
7.600000000000000000e+01 1.259111000000000047e+01 1.246327140502894792e+01 9.898469161995206989e-01 4.800000000000000000e+01 1.000000000000000036e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
7.700000000000000000e+01 1.524385900000000049e+01 1.524385886825399261e+01 9.999999913574372234e-01 7.680000000000000000e+02 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10
7.800000000000000000e+01 1.709760599999999897e+01 1.574028497134445104e+01 9.206133871224106979e-01 7.680000000000000000e+02 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10
7.900000000000000000e+01 2.443255800000000022e+01 2.384759582792834820e+01 9.760580872427826460e-01 8.000000000000000000e+00 1.000000000000000036e-10 6.600000000000000311e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
8.000000000000000000e+01 1.460080199999999984e+01 1.460080221401046785e+01 1.000000014657446146e+00 7.680000000000000000e+02 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10
8.100000000000000000e+01 1.701362299999999905e+01 1.542868243060322797e+01 9.068428535534864832e-01 6.400000000000000000e+01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 3.300000000000000155e-01 1.000000000000000036e-10 1.000000000000000036e-10
8.200000000000000000e+01 1.852692700000000059e+01 1.794196623516718958e+01 9.684264549197602046e-01 2.048000000000000000e+03 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 6.600000000000000311e-01
8.300000000000000000e+01 1.755537199999999842e+01 1.755537181357798460e+01 9.999999893809135010e-01 7.680000000000000000e+02 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10
8.400000000000000000e+01 1.639754699999999943e+01 1.581259280925709021e+01 9.643267257753302957e-01 2.000000000000000000e+00 6.600000000000000311e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
8.500000000000000000e+01 1.568786599999999964e+01 1.510291720465504994e+01 9.627132973123974091e-01 8.000000000000000000e+00 1.000000000000000036e-10 6.600000000000000311e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
8.600000000000000000e+01 1.300018099999999954e+01 1.300018080201043524e+01 9.999999847702455424e-01 4.800000000000000000e+01 1.000000000000000036e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
