8.600000000000000000e+01 1.300018099999999954e+01 1.300018080201043524e+01 9.999999847702455424e-01 1.000000000000000036e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
8.700000000000000000e+01 1.494928499999999971e+01 1.494928505531588314e+01 1.000000003700236118e+00 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
8.800000000000000000e+01 1.795130199999999832e+01 1.795130188092992540e+01 9.999999933670509211e-01 1.000000000000000036e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
8.900000000000000000e+01 1.580028700000000086e+01 1.580028693388985950e+01 9.999999958158898306e-01 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
9.000000000000000000e+01 1.929696799999999968e+01 1.929696759900295433e+01 9.999999792196864190e-01 1.000000000000000036e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
9.100000000000000000e+01 1.873063000000000144e+01 1.873063033561992086e+01 1.000000017918239781e+00 1.000000000000000036e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
9.200000000000000000e+01 2.136059500000000000e+01 2.136059531072426765e+01 1.000000014546611027e+00 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
9.300000000000000000e+01 1.635223399999999927e+01 1.635223438604790402e+01 1.000000023608266897e+00 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 9.899999999999999911e-01
9.400000000000000000e+01 2.077200500000000005e+01 2.077200477197441231e+01 9.999999890224565702e-01 1.000000000000000036e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
9.500000000000000000e+01 1.817725499999999883e+01 1.817725468903067920e+01 9.999999828923938905e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10
