2.800000000000000000e+01 1.000000000000000000e+00 2.720521252067978365e-07 1.000000573007672200e+00 1.000000040651338074e+00 9.533617511775103193e-01 4.299934894242337519e-02 2.284073999791684864e-02
2.900000000000000000e+01 1.000000000000000000e+00 7.712140739927366298e-07 8.055829728037786630e-01 8.055811866777963237e-01 9.823790041428962505e-01 1.359160243069144625e-01 6.907712276345320812e-02
3.000000000000000000e+01 1.000000000000000000e+00 9.999999842876642342e-01 6.108206267613273122e-01 6.108203426590274043e-01 9.999999842876642342e-01 6.416623593793609193e-02 6.049574807524166903e-02
3.100000000000000000e+01 1.000000000000000000e+00 1.000000003270545834e+00 5.980794591564930762e-01 5.980770409856769332e-01 9.677555341995371929e-01 4.004087954077970024e-01 2.586512600576194587e-01
3.200000000000000000e+01 1.000000000000000000e+00 1.000000011439187375e+00 1.000001505242215760e+00 1.000000026785689666e+00 9.622155229662192610e-01 1.315187028172360995e-01 4.066059572203600814e-02
3.300000000000000000e+01 1.000000000000000000e+00 1.000000009769905773e+00 9.232607906371144146e-01 9.232600088931450788e-01 9.657500099536249216e-01 2.121506614477297048e-01 1.109475906102226767e-01
3.400000000000000000e+01 1.000000000000000000e+00 9.999999931044561974e-01 5.109293368318758022e-01 5.109280791642484276e-01 9.714287136313377591e-01 2.270004862727874329e-02 3.754489714926586424e-02
3.500000000000000000e+01 1.000000000000000000e+00 2.202409264352369611e-01 9.318112303518019113e-01 9.318104573238391586e-01 9.179338592830964538e-01 1.094414693582384905e-02 1.411556387680460052e-02
3.600000000000000000e+01 1.000000000000000000e+00 9.657367309695324975e-01 6.221094837974210368e-01 6.221043001477257750e-01 9.657367309695324975e-01 5.120413765053407618e-01 4.794044450340445573e-01
3.700000000000000000e+01 1.000000000000000000e+00 9.999999781049070391e-01 7.056836730990767581e-01 7.056833289544149901e-01 9.698442262199077346e-01 2.128435006463842427e-01 3.427036886936153381e-01
3.800000000000000000e+01 1.000000000000000000e+00 1.000000005756093602e+00 7.199401870137347448e-01 7.199454381541632308e-01 1.000000005756093602e+00 9.626377671215843868e-02 7.564770356090705361e-02
3.900000000000000000e+01 1.000000000000000000e+00 1.000000023593587084e+00 7.810050069152509877e-01 7.810030747762007897e-01 9.670799028663100705e-01 2.132245524271667858e-01 1.187673139925074922e-01
4.000000000000000000e+01 1.000000000000000000e+00 1.000000022527107069e+00 7.608390867085966791e-01 7.608384946419163297e-01 9.180013015300713120e-01 1.183047246232445948e-01 1.518191451696703220e-01
4.100000000000000000e+01 1.000000000000000000e+00 1.000000028712192179e+00 9.943300100040143308e-01 9.943260599606800199e-01 9.552491187078293589e-01 1.172365027440507718e-02 2.380932348699784859e-02
4.200000000000000000e+01 1.000000000000000000e+00 1.000000000958161550e+00 8.685684234813239035e-01 8.685653653271542263e-01 8.946662127505855544e-01 3.757958533538356682e-02 6.665874142524905177e-02
4.300000000000000000e+01 1.000000000000000000e+00 1.000000027357758947e+00 8.332994022848566606e-01 8.332963808874849221e-01 1.000000027357758947e+00 1.362899048460437523e-01 3.950111709000142524e-02
4.400000000000000000e+01 1.000000000000000000e+00 9.999999819276418345e-01 9.003130823659989401e-01 9.003071988512176826e-01 9.525270145393707200e-01 1.940883795983878446e-01 7.345632569586245386e-02
4.500000000000000000e+01 1.000000000000000000e+00 1.000000007426538273e+00 6.580549595478127900e-01 6.580539543311971773e-01 1.000000007426538273e+00 2.406506963173133951e-01 2.753661493513385183e-01
4.600000000000000000e+01 1.000000000000000000e+00 1.000000012309941066e+00 1.000000227026954791e+00 1.000000002613962602e+00 9.655878586595557644e-01 2.943261802684564166e-01 3.746448785217908473e-01
4.700000000000000000e+01 1.000000000000000000e+00 1.000000010105185799e+00 1.000000624573330388e+00 1.000000028848946121e+00 9.936947768259775104e-01 1.199926113755749452e-01 6.137417355035749283e-02
4.800000000000000000e+01 1.000000000000000000e+00 9.999999821297534952e-01 9.133001585059892236e-01 9.132995590244098461e-01 9.665721505443363171e-01 1.800480887431291088e-01 1.070446037262417077e-01
4.900000000000000000e+01 1.000000000000000000e+00 1.000000001291744489e+00 9.505380563479679523e-01 9.505369800055271101e-01 1.000000001291744489e+00 7.514636150223898137e-02 5.984836254617252604e-02
5.000000000000000000e+01 1.000000000000000000e+00 9.999999902601262036e-01 5.477328857243249915e-01 5.477385059088304420e-01 9.999999902601262036e-01 8.037193774628496878e-02 5.241987972402861046e-02
5.100000000000000000e+01 1.000000000000000000e+00 9.999999779858733673e-01 8.290676539611890883e-01 8.290674200137165828e-01 9.625146838215159484e-01 7.459312674313871294e-02 4.874466588774818698e-02
5.200000000000000000e+01 1.000000000000000000e+00 9.999999896508893205e-01 1.000001100124906062e+00 9.999999430068442496e-01 9.618205806312445372e-01 6.442793319839006105e-02 5.578749388016408794e-02
5.300000000000000000e+01 1.000000000000000000e+00 1.000000011077395667e+00 7.462371371582787738e-01 7.462367511298915179e-01 9.605381601126367075e-01 2.406808706303821821e-01 5.934011727823437082e-02
5.400000000000000000e+01 1.000000000000000000e+00 1.000000000741194439e+00 7.169876403563165690e-01 7.169860653549054996e-01 9.461710284252995429e-01 3.477204313080873438e-02 3.749221123912079012e-02
5.500000000000000000e+01 1.000000000000000000e+00 1.000000019639519122e+00 1.000005888242224028e+00 1.000000001109002667e+00 9.659339280959818863e-01 2.485617874321148779e-01 1.104267500899010213e-01
